ticket_id,company_id,company_name,industry,ai_agent_id,ai_agent_name,agent_tier,channel,category,region,created_at,resolved_at,resolution_time_min,first_response_sec,interaction_turns,was_escalated,resolution_status,customer_sentiment,satisfaction_score,complexity_flag
TKT-C001-00114,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,internet_speed,Saint Petersburg,2024-03-21 13:20:42,2024-03-21 13:45:42,25,5,2,False,resolved_by_ai,positive,,False
TKT-C001-00115,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,plan_upgrade,Chelyabinsk,2024-04-20 03:47:47,2024-04-20 04:01:47,14,11,6,False,resolved_by_ai,positive,4.0,False
TKT-C001-00116,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,billing_dispute,Samara,2024-03-31 21:48:27,2024-03-31 22:03:27,15,9,4,False,resolved_by_ai,neutral,4.0,False
TKT-C001-00117,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Perm,2024-02-27 03:22:54,2024-02-27 03:38:54,16,6,8,True,escalated_to_human,negative,,False
TKT-C001-00118,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,billing_dispute,Krasnoyarsk,2024-06-08 19:43:41,2024-06-08 21:12:41,89,11,1,False,resolved_by_ai,positive,4.0,False
TKT-C001-00119,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,plan_upgrade,Omsk,2024-03-20 10:22:00,2024-03-20 10:27:00,5,9,1,False,resolved_by_ai,neutral,4.0,False
TKT-C001-00120,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,plan_upgrade,Novosibirsk,2024-02-25 12:26:29,2024-02-25 12:41:29,15,12,2,False,resolved_by_ai,positive,,False
TKT-C001-00121,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,roaming_issue,Perm,2024-02-10 19:03:43,2024-02-10 19:17:43,14,8,7,False,resolved_by_ai,positive,4.0,False
TKT-C001-00122,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,roaming_issue,Chelyabinsk,2024-05-11 03:22:27,2024-05-11 03:56:27,34,12,5,False,resolved_by_ai,positive,4.0,False
TKT-C001-00123,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,number_porting,Krasnoyarsk,2024-06-02 01:00:13,2024-06-02 01:10:13,10,7,2,False,resolved_by_ai,neutral,5.0,False
TKT-C001-00124,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,number_porting,Krasnoyarsk,2024-04-20 05:08:24,2024-04-20 05:20:24,12,6,2,False,resolved_by_ai,positive,5.0,False
TKT-C001-00125,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,internet_speed,Chelyabinsk,2024-01-11 13:01:29,2024-01-11 14:25:29,84,10,7,False,resolved_by_ai,positive,4.0,False
TKT-C001-00126,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,cancellation,Rostov-on-Don,2024-01-06 10:10:51,2024-01-06 10:17:51,7,12,2,False,resolved_by_ai,negative,5.0,False
TKT-C001-00127,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,internet_speed,Yekaterinburg,2024-04-12 16:05:25,2024-04-12 17:53:25,108,12,2,False,resolved_by_ai,negative,5.0,False
TKT-C001-00128,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,plan_upgrade,Ufa,2024-03-30 11:46:52,2024-03-30 11:52:52,6,7,3,False,resolved_by_ai,neutral,,False
TKT-C001-00129,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Ufa,2024-01-20 05:49:40,2024-01-20 06:48:40,59,6,6,False,resolved_by_ai,positive,,False
TKT-C001-00130,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Kazan,2024-03-21 04:28:04,2024-03-21 05:01:04,33,11,6,False,resolved_by_ai,positive,5.0,False
TKT-C001-00131,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,roaming_issue,Chelyabinsk,2024-04-28 14:02:03,2024-04-28 14:14:03,12,8,11,True,escalated_to_human,positive,4.0,False
TKT-C001-00132,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,billing_dispute,Omsk,2024-04-28 18:35:50,2024-04-28 18:38:50,3,5,6,False,resolved_by_ai,positive,5.0,False
TKT-C001-00133,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,service_outage,Omsk,2024-02-08 01:28:06,2024-02-08 02:13:06,45,4,8,False,resolved_by_ai,neutral,,True
TKT-C001-00134,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,roaming_issue,Ufa,2024-05-13 19:10:23,2024-05-13 20:26:23,76,3,1,False,resolved_by_ai,positive,,False
TKT-C001-00135,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,device_support,Rostov-on-Don,2024-03-26 02:21:06,2024-03-26 02:33:06,12,9,3,False,resolved_by_ai,positive,5.0,False
TKT-C001-00136,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,device_support,Nizhny Novgorod,2024-06-18 04:58:22,2024-06-18 06:05:22,67,3,7,False,resolved_by_ai,negative,5.0,False
TKT-C001-00137,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,service_outage,Yekaterinburg,2024-02-02 21:44:53,2024-02-02 22:56:53,72,9,6,False,resolved_by_ai,neutral,4.0,True
TKT-C001-00138,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,plan_upgrade,Volgograd,2024-03-28 15:12:14,2024-03-28 15:24:14,12,10,10,True,escalated_to_human,negative,,False
TKT-C001-00139,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,plan_upgrade,Moscow,2024-05-14 01:42:21,2024-05-14 02:00:21,18,6,3,False,resolved_by_ai,neutral,,False
TKT-C001-00140,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,cancellation,Kazan,2024-04-15 11:43:46,2024-04-15 12:08:46,25,7,4,False,resolved_by_ai,positive,5.0,False
TKT-C001-00141,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,cancellation,Voronezh,2024-04-30 06:23:43,2024-04-30 06:40:43,17,11,7,False,resolved_by_ai,neutral,,False
TKT-C001-00142,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,billing_dispute,Omsk,2024-02-21 19:08:55,2024-02-21 20:59:55,111,4,2,False,resolved_by_ai,positive,,False
TKT-C001-00143,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,roaming_issue,Yekaterinburg,2024-02-01 09:05:48,2024-02-01 10:54:48,109,1,2,False,resolved_by_ai,positive,,False
TKT-C001-00144,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,billing_dispute,Moscow,2024-04-25 11:59:01,2024-04-25 12:32:01,33,11,2,False,resolved_by_ai,neutral,4.0,False
TKT-C001-00145,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Novosibirsk,2024-03-22 03:53:45,2024-03-22 04:12:45,19,6,8,False,resolved_by_ai,neutral,3.0,False
TKT-C001-00146,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,service_outage,Saint Petersburg,2024-06-29 15:28:39,2024-06-29 16:14:39,46,7,11,True,escalated_to_human,negative,2.0,True
TKT-C001-00147,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,number_porting,Samara,2024-03-14 07:19:07,2024-03-14 07:35:07,16,12,2,False,resolved_by_ai,positive,,False
TKT-C001-00148,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,number_porting,Chelyabinsk,2024-06-01 17:01:40,2024-06-01 17:21:40,20,6,6,False,resolved_by_ai,negative,3.0,False
TKT-C001-00149,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Chelyabinsk,2024-02-17 21:42:05,2024-02-17 22:10:05,28,10,10,True,escalated_to_human,neutral,3.0,False
TKT-C001-00150,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,roaming_issue,Ufa,2024-04-30 01:40:24,2024-04-30 02:23:24,43,11,4,False,resolved_by_ai,negative,,False
TKT-C001-00151,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,plan_upgrade,Ufa,2024-01-27 18:47:48,2024-01-27 19:00:48,13,6,4,True,escalated_to_human,neutral,,False
TKT-C001-00152,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,plan_upgrade,Perm,2024-04-28 22:30:40,2024-04-28 23:11:40,41,11,6,True,escalated_to_human,negative,4.0,False
TKT-C001-00153,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,device_support,Voronezh,2024-02-21 01:20:59,2024-02-21 01:44:59,24,9,4,False,resolved_by_ai,neutral,4.0,False
TKT-C001-00154,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,internet_speed,Novosibirsk,2024-01-13 20:21:17,2024-01-13 21:21:17,60,6,7,False,resolved_by_ai,positive,4.0,False
TKT-C001-00155,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,roaming_issue,Nizhny Novgorod,2024-05-07 22:31:23,2024-05-07 22:53:23,22,8,3,False,resolved_by_ai,negative,5.0,False
TKT-C001-00156,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,roaming_issue,Moscow,2024-01-27 02:20:42,2024-01-27 02:41:42,21,12,8,False,resolved_by_ai,neutral,5.0,False
TKT-C001-00157,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,billing_dispute,Moscow,2024-03-31 19:27:17,2024-03-31 20:07:17,40,11,12,True,escalated_to_human,negative,3.0,False
TKT-C001-00158,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,billing_dispute,Rostov-on-Don,2024-02-06 19:43:50,2024-02-06 21:14:50,91,9,7,True,escalated_to_human,neutral,2.0,False
TKT-C001-00159,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,internet_speed,Ufa,2024-01-09 19:09:43,2024-01-09 19:48:43,39,7,6,False,resolved_by_ai,positive,5.0,False
TKT-C001-00160,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,plan_upgrade,Krasnoyarsk,2024-03-12 07:07:01,2024-03-12 07:26:01,19,8,5,False,resolved_by_ai,positive,,False
TKT-C001-00161,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,cancellation,Samara,2024-04-24 06:39:18,2024-04-24 06:56:18,17,11,3,False,resolved_by_ai,negative,,False
TKT-C001-00162,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Krasnoyarsk,2024-01-23 21:54:20,2024-01-23 22:04:20,10,16,5,False,resolved_by_ai,neutral,,False
TKT-C001-00163,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,number_porting,Omsk,2024-06-30 22:40:11,2024-06-30 22:52:11,12,4,8,False,resolved_by_ai,neutral,3.0,False
TKT-C001-00164,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,plan_upgrade,Perm,2024-05-26 11:29:51,2024-05-26 12:01:51,32,11,8,False,resolved_by_ai,neutral,2.0,False
TKT-C001-00165,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,service_outage,Novosibirsk,2024-04-14 18:04:08,2024-04-14 19:27:08,83,11,3,False,resolved_by_ai,neutral,,True
TKT-C001-00166,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,service_outage,Omsk,2024-04-20 16:58:55,2024-04-20 17:51:55,53,5,4,False,resolved_by_ai,neutral,3.0,True
TKT-C001-00167,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,roaming_issue,Rostov-on-Don,2024-03-13 02:16:12,2024-03-13 02:33:12,17,6,3,False,resolved_by_ai,positive,3.0,False
TKT-C001-00168,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Ufa,2024-02-09 05:42:39,2024-02-09 06:11:39,29,8,1,False,resolved_by_ai,positive,4.0,False
TKT-C001-00169,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,device_support,Kazan,2024-05-27 08:41:13,2024-05-27 08:51:13,10,7,5,False,resolved_by_ai,positive,1.0,False
TKT-C001-00170,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,device_support,Samara,2024-05-03 07:51:51,2024-05-03 08:12:51,21,6,8,False,resolved_by_ai,negative,2.0,False
TKT-C001-00171,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,internet_speed,Omsk,2024-02-22 10:38:09,2024-02-22 10:51:09,13,9,3,False,resolved_by_ai,positive,,False
TKT-C001-00172,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,service_outage,Voronezh,2024-05-23 03:20:15,2024-05-23 04:24:15,64,7,5,False,resolved_by_ai,negative,,True
TKT-C001-00173,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,internet_speed,Omsk,2024-06-06 13:15:55,2024-06-06 13:32:55,17,9,3,False,resolved_by_ai,neutral,5.0,False
TKT-C001-00174,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,billing_dispute,Nizhny Novgorod,2024-04-29 15:56:19,2024-04-29 16:09:19,13,3,5,True,escalated_to_human,negative,2.0,False
TKT-C001-00175,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,cancellation,Krasnoyarsk,2024-01-13 01:18:31,2024-01-13 01:28:31,10,8,3,False,resolved_by_ai,neutral,,False
TKT-C001-00176,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,billing_dispute,Samara,2024-04-03 12:23:02,2024-04-03 13:08:02,45,14,2,False,resolved_by_ai,positive,3.0,False
TKT-C001-00177,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,service_outage,Nizhny Novgorod,2024-05-20 08:52:39,2024-05-20 09:52:39,60,8,7,True,escalated_to_human,negative,1.0,True
TKT-C001-00178,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,billing_dispute,Novosibirsk,2024-02-06 06:38:32,2024-02-06 07:14:32,36,5,9,True,escalated_to_human,negative,1.0,False
TKT-C001-00179,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Omsk,2024-06-04 16:08:20,2024-06-04 16:24:20,16,7,5,False,resolved_by_ai,positive,5.0,False
TKT-C001-00180,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,roaming_issue,Rostov-on-Don,2024-05-10 17:31:45,2024-05-10 17:50:45,19,6,2,False,resolved_by_ai,neutral,,False
TKT-C001-00181,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,billing_dispute,Rostov-on-Don,2024-03-19 23:55:44,2024-03-20 00:28:44,33,14,4,False,resolved_by_ai,positive,,False
TKT-C001-00182,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,device_support,Samara,2024-05-02 05:33:40,2024-05-02 05:48:40,15,10,2,False,resolved_by_ai,negative,5.0,False
TKT-C001-00183,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,number_porting,Omsk,2024-03-21 13:09:26,2024-03-21 13:33:26,24,7,1,False,resolved_by_ai,positive,,False
TKT-C001-00184,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,device_support,Ufa,2024-02-23 17:20:42,2024-02-23 17:48:42,28,9,6,False,resolved_by_ai,positive,3.0,False
TKT-C001-00185,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Kazan,2024-06-23 20:51:44,2024-06-23 21:17:44,26,6,4,False,resolved_by_ai,positive,,False
TKT-C001-00186,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,cancellation,Rostov-on-Don,2024-03-14 22:13:44,2024-03-14 22:29:44,16,10,5,False,resolved_by_ai,positive,4.0,False
TKT-C001-00187,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,internet_speed,Saint Petersburg,2024-06-22 17:24:57,2024-06-22 18:31:57,67,12,5,False,resolved_by_ai,neutral,,False
TKT-C001-00188,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,cancellation,Rostov-on-Don,2024-03-29 14:41:16,2024-03-29 15:40:16,59,6,5,False,resolved_by_ai,neutral,5.0,False
TKT-C001-00189,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,number_porting,Perm,2024-05-30 07:15:03,2024-05-30 07:42:03,27,9,8,False,resolved_by_ai,positive,2.0,False
TKT-C001-00190,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,device_support,Kazan,2024-02-05 00:35:59,2024-02-05 02:28:59,113,6,4,False,resolved_by_ai,positive,,False
TKT-C001-00191,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,number_porting,Voronezh,2024-03-23 09:41:03,2024-03-23 09:54:03,13,6,3,False,resolved_by_ai,positive,5.0,False
TKT-C001-00192,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,plan_upgrade,Rostov-on-Don,2024-02-15 01:53:25,2024-02-15 01:58:25,5,7,1,False,resolved_by_ai,positive,5.0,False
TKT-C001-00193,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Samara,2024-06-03 03:59:21,2024-06-03 04:13:21,14,9,3,False,resolved_by_ai,positive,,False
TKT-C001-00194,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,plan_upgrade,Perm,2024-03-10 06:51:07,2024-03-10 07:22:07,31,15,1,False,resolved_by_ai,positive,,False
TKT-C001-00195,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,plan_upgrade,Saint Petersburg,2024-03-16 18:43:48,2024-03-16 19:30:48,47,6,7,False,resolved_by_ai,positive,4.0,False
TKT-C001-00196,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,cancellation,Kazan,2024-04-12 21:06:11,2024-04-12 21:19:11,13,10,4,False,resolved_by_ai,neutral,3.0,False
TKT-C001-00197,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,billing_dispute,Novosibirsk,2024-03-25 09:37:46,2024-03-25 09:48:46,11,15,2,False,resolved_by_ai,neutral,4.0,False
TKT-C001-00198,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,roaming_issue,Yekaterinburg,2024-04-13 21:32:59,2024-04-13 22:05:59,33,7,6,False,resolved_by_ai,positive,4.0,False
TKT-C001-00199,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Ufa,2024-02-04 15:09:29,2024-02-04 15:14:29,5,13,4,False,resolved_by_ai,positive,,False
TKT-C001-00200,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Yekaterinburg,2024-06-01 02:33:28,2024-06-01 02:48:28,15,13,10,True,escalated_to_human,negative,,False
TKT-C001-00201,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Samara,2024-05-26 17:09:10,2024-05-26 17:17:10,8,6,3,True,escalated_to_human,neutral,,False
TKT-C001-00202,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Chelyabinsk,2024-01-15 14:08:32,2024-01-15 14:32:32,24,9,5,False,resolved_by_ai,positive,,False
TKT-C001-00203,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,service_outage,Saint Petersburg,2024-03-06 00:47:13,2024-03-06 01:14:13,27,11,2,True,escalated_to_human,negative,,True
TKT-C001-00204,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,plan_upgrade,Volgograd,2024-04-30 01:18:26,2024-04-30 01:29:26,11,8,7,False,resolved_by_ai,positive,5.0,False
TKT-C001-00205,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,device_support,Nizhny Novgorod,2024-04-07 14:55:58,2024-04-07 15:21:58,26,10,4,True,escalated_to_human,positive,5.0,False
TKT-C001-00206,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,plan_upgrade,Samara,2024-01-31 05:34:25,2024-01-31 05:59:25,25,4,1,False,resolved_by_ai,negative,,False
TKT-C001-00207,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,device_support,Volgograd,2024-06-21 23:34:27,2024-06-21 23:40:27,6,13,5,False,resolved_by_ai,neutral,3.0,False
TKT-C001-00208,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,billing_dispute,Krasnoyarsk,2024-01-29 01:51:42,2024-01-29 02:37:42,46,6,8,False,resolved_by_ai,positive,2.0,False
TKT-C001-00209,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Kazan,2024-01-13 07:47:02,2024-01-13 08:59:02,72,9,1,False,resolved_by_ai,positive,3.0,False
TKT-C001-00210,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,internet_speed,Kazan,2024-02-29 23:36:20,2024-03-01 00:09:20,33,9,4,False,resolved_by_ai,positive,5.0,False
TKT-C001-00211,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,plan_upgrade,Ufa,2024-01-16 17:37:56,2024-01-16 18:33:56,56,15,6,False,resolved_by_ai,positive,,False
TKT-C001-00212,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,device_support,Yekaterinburg,2024-04-07 16:20:44,2024-04-07 16:40:44,20,12,8,False,resolved_by_ai,positive,4.0,False
TKT-C001-00213,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,billing_dispute,Kazan,2024-03-17 22:09:51,2024-03-17 23:06:51,57,13,3,False,resolved_by_ai,positive,5.0,False
TKT-C001-00214,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,internet_speed,Rostov-on-Don,2024-02-22 10:41:05,2024-02-22 10:53:05,12,11,6,True,escalated_to_human,negative,3.0,False
TKT-C001-00215,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,number_porting,Yekaterinburg,2024-06-03 01:55:04,2024-06-03 02:46:04,51,2,1,False,resolved_by_ai,neutral,5.0,False
TKT-C001-00216,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,number_porting,Omsk,2024-01-31 23:48:30,2024-01-31 23:58:30,10,1,5,False,resolved_by_ai,neutral,3.0,False
TKT-C001-00217,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,cancellation,Nizhny Novgorod,2024-06-15 11:19:16,2024-06-15 11:39:16,20,11,6,False,resolved_by_ai,positive,,False
TKT-C001-00218,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,plan_upgrade,Yekaterinburg,2024-03-21 13:02:36,2024-03-21 14:12:36,70,9,8,True,escalated_to_human,neutral,3.0,False
TKT-C001-00219,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,cancellation,Ufa,2024-03-25 07:24:36,2024-03-25 08:40:36,76,4,8,False,resolved_by_ai,neutral,,False
TKT-C001-00220,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,plan_upgrade,Voronezh,2024-05-05 14:10:46,2024-05-05 14:17:46,7,8,1,False,resolved_by_ai,neutral,4.0,False
TKT-C001-00221,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,device_support,Omsk,2024-01-20 21:03:48,2024-01-20 21:35:48,32,8,3,False,resolved_by_ai,negative,4.0,False
TKT-C001-00222,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,cancellation,Omsk,2024-04-26 11:03:39,2024-04-26 11:07:39,4,8,7,False,resolved_by_ai,positive,1.0,False
TKT-C001-00223,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,device_support,Yekaterinburg,2024-03-11 17:18:01,2024-03-11 17:25:01,7,11,2,False,resolved_by_ai,neutral,5.0,False
TKT-C001-00224,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,roaming_issue,Krasnoyarsk,2024-02-19 19:33:16,2024-02-19 20:04:16,31,5,8,False,resolved_by_ai,positive,2.0,False
TKT-C001-00225,C001,NovaTelecom,Telecommunications,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,billing_dispute,Krasnoyarsk,2024-02-27 09:43:52,2024-02-27 10:08:52,25,5,2,True,escalated_to_human,neutral,2.0,False
